,Total_Stops,Additional_Info,Route1,Route2,Route3,Route4,Route5,Air Asia,Air India,GoAir,IndiGo,Jet Airways,Jet Airways Business,Multiple carriers,Multiple carriers Premium economy,SpiceJet,Trujet,Vistara,Vistara Premium economy,Banglore,Chennai,Delhi,Kolkata,Mumbai,Banglore,Cochin,Delhi,Hyderabad,Kolkata,New Delhi,Price,Journey_Month,Journey_Day,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Duration_mins,Price_per_minute
9272,0,8,3,10,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.5594070907588146,4,21,5,35,8,50,195,0.044626553157075255
9273,0,8,2,5,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.999801723370917,4,24,11,30,14,5,155,0.054692982718738015
9274,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.087394810179866,5,15,20,0,8,15,735,0.012983212443600468
9275,1,8,2,2,3,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8590012521999837,5,9,19,55,23,30,215,0.039764060859905345
9276,1,8,0,9,8,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5611227190085075,3,9,11,5,22,45,700,0.01324866580408104
9277,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2020253912481582,5,9,16,30,23,35,425,0.02259097765492902
9278,0,8,1,19,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.0896704354558437,4,3,19,5,20,35,90,0.08801303023985571
9279,2,8,0,20,27,6,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7058403418875469,3,12,6,50,22,55,965,0.00968696998438212
9280,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.061140203436358335,5,18,18,55,8,15,800,0.01119559980999989
9281,0,5,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.504787172885636,4,3,2,55,4,20,85,0.09069774509865729
9282,1,5,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5142389311239766,3,15,8,0,8,15,1455,0.0063574830528180405
9283,0,8,0,13,29,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.6660134343574482,6,27,7,45,10,40,175,0.04649940474318086
9284,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,9,17,30,12,35,1145,0.008066637968249532
9285,0,8,1,19,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.8578650892944468,6,9,13,55,15,25,90,0.08932755465667165
9286,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7686820632048801,3,9,2,15,4,25,1570,0.005974521499883274
9287,1,8,3,6,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.6706343162919223,4,9,20,30,8,15,705,0.012262993601726228
9288,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.3692960816042787,5,9,8,25,12,0,1655,0.00554450931732604
9289,0,5,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.1087990865347699,4,24,19,50,22,50,180,0.04678768337006432
9290,0,5,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.3342497981507786,5,27,2,55,4,20,85,0.09772610639061989
9291,1,8,2,14,3,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.27033051498784905,5,9,20,20,9,5,765,0.011928958906939855
9292,1,8,2,14,3,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.10696593351473932,4,1,20,20,20,20,1440,0.00627935881036731
9293,2,8,2,7,7,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.738688858175917,5,18,9,25,1,20,955,0.009805959195608489
9294,2,8,3,9,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.007070529549762,6,9,14,25,19,15,1730,0.00549229236956229
9295,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.01708582116918635,5,18,7,0,21,0,840,0.010710005120729626
9296,0,8,2,5,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.6924725120841996,3,1,10,20,12,55,155,0.05570493460001339
9297,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9107412427969361,6,12,14,5,4,40,875,0.010802859347572746
9298,0,8,2,5,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.5678933826331679,5,3,19,55,22,25,150,0.057985644607396636
9299,1,8,2,7,3,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.20616903578017198,5,21,9,25,7,55,1350,0.006735486870432657
9300,0,5,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.1087990865347699,4,27,19,50,22,50,180,0.04678768337006432
9301,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,6,16,0,19,0,1620,0.005701420045460317
9302,1,8,2,14,3,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.30373776489997745,5,21,17,0,20,20,1640,0.005574819343451446
9303,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.9570213716319276,3,1,19,40,22,20,160,0.06241559432199835
9304,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.30818116921394767,6,15,9,15,21,0,705,0.012525385533472478
9305,1,8,1,14,13,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6130074686125239,3,12,21,0,19,25,1345,0.006914904564953406
9306,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.386698351984509,6,18,4,0,6,50,170,0.048705592445426625
9307,0,7,0,13,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.5797140751792345,6,18,5,55,8,35,160,0.05113400434824609
9308,0,7,2,5,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.4380380010566371,5,15,9,0,11,25,145,0.056922402367782766
9309,1,8,3,20,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.36584634015776496,5,21,9,45,18,10,505,0.01816713319835753
9310,0,8,3,10,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.03062592236041,3,18,18,5,21,10,185,0.045738813413437725
9311,1,8,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.505915525525513,3,6,22,50,9,30,640,0.01524416067621813
9312,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.087394810179866,5,1,14,5,10,5,1200,0.007952217621705287
9313,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,5,21,21,10,12,0,890,0.010439842048607836
9314,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.1277321359804555,3,24,18,55,16,20,1285,0.007442216520891573
9315,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1931243671220555,6,12,13,0,19,0,360,0.02665728516852104
9316,1,8,3,37,6,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4195848169352962,3,21,8,45,13,15,270,0.03249459030947469
9317,1,8,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.7046447302732883,5,1,20,25,23,35,1630,0.005734549587118565
9318,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.386698351984509,5,3,0,30,3,25,175,0.04731400408984301
9319,1,8,2,20,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.011662981596267,4,15,15,15,20,5,290,0.0292115815692153
9320,0,7,2,5,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.4380380010566371,4,6,9,0,11,25,145,0.056922402367782766
9321,1,8,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.8394842565502076,3,18,11,40,7,40,1200,0.007846778570796067
9322,0,8,2,5,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.999801723370917,6,9,17,15,19,50,155,0.054692982718738015
9323,2,8,3,0,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9230063919086594,6,24,13,25,12,35,1390,0.006804864554298317
9324,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1931243671220555,6,3,18,15,4,25,610,0.015732168296176352
9325,0,8,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.009061163512071303,5,27,10,20,11,50,90,0.09991454147275722
9326,2,8,3,21,4,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.4575368637581398,5,15,15,5,1,30,625,0.015570514669529686
9327,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.3018972550074115,5,6,22,50,4,25,335,0.02881235047561713
9328,1,8,3,7,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.6469922998186416,4,15,10,35,19,35,540,0.016032364327524615
9329,1,8,2,14,3,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.10696593351473932,5,9,17,0,10,45,1065,0.008490400645003688
9330,1,5,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.7542426643243398,5,27,8,0,19,15,675,0.013885376703733188
9331,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2108861622168385,6,27,13,0,19,15,375,0.025615167471722832
9332,2,5,3,28,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.5072597667405867,6,3,5,30,19,0,810,0.011415525758713923
9333,2,8,3,0,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4094316752929641,5,18,16,40,19,15,1595,0.005765922912128013
9334,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,27,10,0,19,0,540,0.01710426013638095
9335,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-1.056058861962852,6,6,7,0,9,40,160,0.05280437621856836
9336,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.25233503549606523,5,15,11,25,19,0,455,0.02003619594805739
9337,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.4871266675083121,6,12,21,50,12,35,885,0.010436497710334142
9338,1,8,3,0,6,13,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1.1170071620987165,6,27,7,25,13,35,370,0.022750253584306712
9339,0,8,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.834113085124212,4,27,10,0,12,45,165,0.05189075960114018
9340,1,8,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.7170473231419803,3,6,21,25,5,5,460,0.02144351914918644
9341,0,8,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.009061163512071303,5,9,10,20,11,50,90,0.09991454147275722
9342,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.14340971048205345,3,21,14,0,4,25,865,0.010305770763226986
9343,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9707167912793979,3,6,4,0,15,30,690,0.01374364033578581
9344,0,8,3,10,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.5594070907588146,5,9,14,25,17,40,195,0.044626553157075255
9345,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.06739592663735572,5,18,17,0,1,30,510,0.017690355338265636
9346,0,7,4,8,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.5962301985919949,6,9,8,20,10,35,135,0.06054082453129609
9347,0,8,2,5,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.2874142962741735,3,27,10,10,12,55,165,0.05048862194141132
9348,1,8,0,16,8,13,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.08656026901931245,3,15,15,45,20,15,270,0.03312409678532311
9349,1,8,2,2,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.8162091234485109,5,12,19,35,23,15,220,0.03895960469729849
9350,1,8,2,14,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.1166872861450847,5,15,9,35,23,35,840,0.011378108614094787
9351,0,8,1,19,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.009061163512071303,6,21,10,20,11,50,90,0.09991454147275722
9352,2,8,3,20,22,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.08973768720762336,3,9,11,55,21,20,565,0.015988466999315554
9353,0,7,4,8,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.5962301985919949,6,9,9,45,12,0,135,0.06054082453129609
9354,0,8,0,13,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.9920693065897003,6,12,18,55,21,50,175,0.04846490707661155
9355,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.1492283254636413,5,15,18,55,8,15,800,0.011967774130954272
9356,0,7,4,8,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.5962301985919949,6,9,17,45,20,5,140,0.058378652226606945
9357,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,5,12,14,5,20,45,400,0.023228648558152435
9358,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.5952024201100283,6,9,6,30,18,15,705,0.013179375068455283
9359,1,8,3,6,6,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.9383850943893233,6,12,17,55,22,50,295,0.02884324648337334
9360,1,8,3,20,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.4250510822762297,5,15,7,35,16,10,515,0.0170305816488129
9361,1,8,3,33,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.13237848171312322,5,15,17,20,9,25,965,0.009243649483805601
9362,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.89307112581552,4,1,20,25,1,30,305,0.027973392590685993
9363,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.2020253912481582,5,9,16,30,22,35,365,0.026304563022862555
9364,1,8,3,20,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.36584634015776496,6,3,9,45,16,10,385,0.023829616273170266
9365,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.03754235122807322,4,1,6,30,16,20,590,0.015200887382027716
9366,0,7,1,19,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-2.5519384208333267,3,24,5,45,7,5,80,0.09606554509969792
9367,2,8,2,14,0,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.154124325943383,5,9,10,0,5,25,1165,0.008220358876717853
9368,2,8,3,28,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9525849275819283,6,12,9,40,19,0,560,0.016917603245408332
9369,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.8533170266511538,4,6,2,15,19,0,1005,0.008509626030160679
9370,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2483949806095622,3,3,10,45,18,50,485,0.019845012971735382
9371,0,8,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.834113085124212,6,21,21,5,23,55,170,0.05036456078934194
9372,1,8,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2.005114765304966,3,1,11,40,5,5,1045,0.009579943217895551
9373,0,7,4,8,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.5962301985919949,6,15,9,45,12,0,135,0.06054082453129609
9374,2,8,3,0,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2476181282214753,5,18,23,5,19,0,1195,0.008053920340403684
9375,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.5341665449404767,6,15,6,40,21,0,860,0.01013379065063448
9376,1,5,0,7,8,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6386202669583404,3,18,14,5,20,20,375,0.024836316590479156
9377,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.15132735799844277,6,27,9,0,21,0,720,0.01237562605057869
9378,1,8,2,37,3,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.3972712506400668,5,24,21,0,2,15,315,0.02788865913034388
9379,2,5,3,28,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9548418115010496,5,18,5,30,4,25,1375,0.006890916123722829
9380,0,8,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.003204336615357015,6,18,7,10,10,10,180,0.04994066425579417
9381,1,8,1,33,13,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.12450352429037403,3,12,5,55,19,10,795,0.011385191698514605
9382,2,8,3,20,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9139682836128507,6,6,17,15,19,15,1560,0.006060351874188447
9383,2,8,3,20,4,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8258803750963228,6,9,17,15,19,15,1560,0.0060315328402059925
9384,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1050227939707882,5,21,10,0,1,30,930,0.01027059999311169
9385,0,8,0,13,29,13,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.003204336615357015,6,15,17,45,20,45,180,0.04994066425579417
9386,0,8,2,5,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.7311961276615969,5,3,14,15,16,45,150,0.05743000915922158
9387,1,8,2,33,3,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.4871500261429597,3,24,14,35,14,35,1440,0.006068788835299114
9388,1,8,3,33,6,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.3745977827575742,3,3,12,30,9,25,1255,0.007720511392954206
9389,2,5,3,34,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6087059275379955,6,27,14,35,12,35,1320,0.007044205491893103
9390,0,8,2,5,29,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-0.999801723370917,4,21,21,25,0,5,160,0.05298382700877745
9391,1,8,3,7,6,13,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.2681959165627969,5,15,11,25,21,0,575,0.015392702949141596
9392,0,8,3,10,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.5338450499569856,4,18,14,10,17,10,180,0.04841791134397429
9393,0,8,0,13,29,13,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-0.8536954624171732,4,1,17,0,19,45,165,0.051830187981223644
9394,1,5,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.2485244260674415,3,6,13,0,21,0,480,0.020051869493255343
9395,1,5,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.4425216250883344,3,24,8,25,23,25,900,0.01023726140319189
9396,2,8,3,21,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9222420653249522,3,21,5,25,18,50,2245,0.004213083135322125
9397,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9018007530493612,4,1,6,30,19,50,800,0.011809923680324972
9398,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.8582144249717704,3,21,7,0,18,50,710,0.013275624870162437
9399,1,8,2,7,3,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.061648868060173,3,24,8,25,18,10,585,0.016289779677756126
9400,0,8,4,8,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.5666006887687702,6,18,17,45,20,5,140,0.058486667246503414
9401,0,8,0,13,29,13,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.6867475026816032,5,21,23,55,2,45,170,0.04780478659250655
9402,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-1.056058861962852,5,9,9,45,12,35,170,0.04969823644100552
9403,2,8,3,0,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.6104993841140012,3,21,19,10,4,25,1995,0.0046612865068524235
9404,1,8,2,14,3,13,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.27033051498784905,4,1,17,0,10,45,1065,0.008568688792308909
9405,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.1193265338194874,6,3,11,40,1,30,830,0.010755160378435363
9406,1,8,2,2,3,13,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.005646809098792708,3,24,9,10,13,40,270,0.033298393104191026
9407,0,7,0,13,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,-1.2082799017849901,4,9,9,30,12,20,170,0.04924123930140092
9408,2,8,3,34,4,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0063383081680628,6,24,14,35,4,25,830,0.011447339871440464
9409,0,8,2,5,29,13,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1.2751741962845646,5,6,9,0,11,25,145,0.05749565267093073
9410,0,8,0,13,29,13,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,-1.056058861962852,5,27,7,0,9,40,160,0.05280437621856836
9411,1,8,3,7,6,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9597978244674032,3,21,7,5,21,0,835,0.011350346210163549
9412,1,5,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9350433474235934,5,27,19,15,4,25,550,0.017208918305391157
9413,1,8,3,7,6,13,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.1931243671220555,6,6,15,0,4,25,805,0.011921270385922451
9414,2,8,2,25,9,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.6215823233158747,5,9,5,50,20,25,875,0.010634197730813862
