,Price,Journey_Month,Journey_Day,Dep_Hour,Dep_Minute,Arrival_Hour,Arrival_Minute,Duration_mins,Price_per_minute,Airline_encoded,Source_encoded,Destination_encoded,Total_Stops_encoded,Additional_Info_encoded,Route_1_encoded,Route_2_encoded,Route_3_encoded,Route_4_encoded,Route_5_encoded,Route_6_encoded
10074,3841,5,9,6,55,9,30,155,24.780645161290323,8,3,0,4,7,2,5,21,10,4,1
10075,14781,5,15,8,25,18,15,590,25.052542372881355,4,3,0,0,8,2,6,3,10,4,1
10076,3841,4,9,22,20,0,40,140,27.435714285714287,8,3,0,4,7,2,5,21,10,4,1
10077,13377,6,3,15,0,1,30,630,21.233333333333334,6,2,1,0,8,3,6,6,10,4,1
10078,13014,6,12,19,30,4,25,535,24.325233644859814,4,2,1,1,8,3,23,4,5,4,1
10079,14848,5,21,13,0,19,15,375,39.59466666666667,6,2,1,0,8,3,6,6,10,4,1
10080,4145,5,9,20,45,23,20,155,26.741935483870968,1,3,0,4,8,2,5,21,10,4,1
10081,3850,6,12,7,55,10,15,140,27.5,3,1,4,4,8,4,7,21,10,4,1
10082,10413,5,24,7,0,20,25,805,12.935403726708074,1,3,0,0,8,2,10,3,10,4,1
10083,6104,6,3,15,0,1,30,630,9.688888888888888,3,2,1,0,8,3,6,6,10,4,1
10084,3943,6,1,10,30,13,20,170,23.194117647058825,3,0,2,4,8,0,10,21,10,4,1
10085,8529,6,12,21,10,8,15,665,12.825563909774436,4,3,0,0,5,2,6,3,10,4,1
10086,10262,6,24,22,50,12,35,825,12.43878787878788,4,2,1,0,5,3,6,6,10,4,1
10087,14151,5,18,20,25,22,5,1540,9.18896103896104,4,3,0,0,8,2,10,3,10,4,1
10088,5192,5,9,15,10,23,30,500,10.384,0,3,0,1,8,2,20,7,3,4,1
10089,9663,5,21,14,5,4,40,875,11.04342857142857,4,3,0,0,5,2,6,3,10,4,1
10090,4632,4,24,7,45,10,40,175,26.46857142857143,2,0,2,4,8,0,10,21,10,4,1
10091,5073,4,6,20,25,1,30,305,16.632786885245903,3,2,1,0,8,3,6,6,10,4,1
10092,9526,6,15,10,20,19,15,535,17.805607476635515,6,2,1,0,8,3,6,6,10,4,1
10093,4423,4,15,4,0,6,50,170,26.01764705882353,3,0,2,4,8,0,10,21,10,4,1
10094,2227,5,12,20,5,21,40,95,23.442105263157895,3,4,3,4,8,1,15,21,10,4,1
10095,5403,3,21,11,30,14,10,160,33.76875,10,0,5,4,8,0,10,21,10,4,1
10096,3858,3,27,19,35,21,55,140,27.557142857142857,3,1,4,4,8,4,7,21,10,4,1
10097,18752,3,9,13,45,18,50,1745,10.746131805157592,4,2,1,1,8,3,19,4,5,4,1
10098,9663,5,21,6,30,12,0,330,29.28181818181818,4,3,0,0,5,2,6,3,10,4,1
10099,12819,6,24,19,10,12,35,1045,12.266985645933014,4,2,1,1,8,3,0,4,5,4,1
10100,6883,3,27,9,0,21,0,720,9.559722222222222,6,2,1,0,8,3,6,6,10,4,1
10101,7198,5,27,19,0,1,30,390,18.456410256410255,6,2,1,0,8,3,6,6,10,4,1
10102,7801,3,9,10,0,12,45,165,47.27878787878788,1,0,5,4,8,0,10,21,10,4,1
10103,4823,4,21,18,25,21,20,175,27.56,3,0,2,4,8,0,10,21,10,4,1
10104,9663,5,24,6,30,9,20,1610,6.001863354037267,4,3,0,0,5,2,6,3,10,4,1
10105,12121,5,12,20,25,21,5,1480,8.189864864864864,4,3,0,0,8,2,10,3,10,4,1
10106,8085,5,12,20,20,23,25,1625,4.975384615384615,10,3,0,0,8,2,10,3,10,4,1
10107,8662,3,3,13,40,18,35,295,29.36271186440678,3,0,5,0,8,0,16,7,10,4,1
10108,6017,3,21,22,0,18,50,1250,4.8136,4,2,1,0,5,3,6,6,10,4,1
10109,3859,5,3,9,45,12,0,135,28.585185185185185,8,1,4,4,7,4,7,21,10,4,1
10110,7564,5,18,4,55,19,15,860,8.795348837209302,6,2,1,0,8,3,6,6,10,4,1
10111,3919,6,21,5,55,8,35,160,24.49375,8,0,2,4,7,0,10,21,10,4,1
10112,15129,5,18,5,30,4,25,1375,11.00290909090909,4,2,1,1,8,3,23,4,5,4,1
10113,26890,3,1,7,0,13,15,375,71.70666666666666,4,0,5,0,8,0,6,7,10,4,1
10114,5443,4,15,11,0,14,15,195,27.912820512820513,4,2,1,4,5,3,8,21,10,4,1
10115,6860,3,9,10,5,13,0,175,39.2,3,0,5,4,8,0,10,21,10,4,1
10116,13364,4,1,14,5,20,45,400,33.41,4,3,0,0,8,2,6,3,10,4,1
10117,12239,5,27,8,0,19,0,660,18.543939393939393,4,2,1,0,5,3,6,6,10,4,1
10118,4966,4,9,11,30,16,5,275,18.05818181818182,3,3,0,0,8,2,28,3,10,4,1
10119,6144,3,3,6,0,8,45,165,37.236363636363635,3,0,5,4,8,0,10,21,10,4,1
10120,12373,5,9,15,0,19,0,1680,7.364880952380952,4,2,1,0,5,3,6,6,10,4,1
10121,10835,3,18,8,50,16,30,1900,5.7026315789473685,1,0,5,1,8,0,6,24,6,4,1
10122,7952,6,6,6,5,9,25,1640,4.848780487804878,1,2,1,0,8,3,28,6,10,4,1
10123,3419,4,9,1,30,4,15,165,20.721212121212123,3,0,2,4,8,0,10,21,10,4,1
10124,10197,5,27,3,50,12,35,525,19.422857142857143,6,2,1,0,8,3,6,6,10,4,1
10125,5883,6,3,10,35,1,30,895,6.5731843575419,3,2,1,0,8,3,6,6,10,4,1
10126,4667,5,18,11,40,13,55,135,34.57037037037037,1,1,4,4,8,4,7,21,10,4,1
10127,6223,3,21,4,55,21,20,985,6.317766497461929,3,2,1,1,8,3,15,19,5,4,1
10128,7757,5,6,21,10,8,15,665,11.664661654135339,4,3,0,0,5,2,6,3,10,4,1
10129,11873,3,3,14,25,19,25,300,39.57666666666667,3,0,5,0,8,0,0,7,10,4,1
10130,10844,6,6,21,10,8,15,665,16.306766917293235,4,3,0,0,5,2,6,3,10,4,1
10131,7189,5,15,21,50,3,35,345,20.83768115942029,3,2,1,0,8,3,27,6,10,4,1
10132,10262,6,27,21,50,12,35,885,11.5954802259887,4,2,1,0,5,3,6,6,10,4,1
10133,5989,5,1,19,55,22,25,150,39.92666666666667,0,3,0,4,8,2,5,21,10,4,1
10134,2227,6,24,21,20,22,50,90,24.744444444444444,3,4,3,4,8,1,15,21,10,4,1
10135,4995,6,6,10,20,11,50,90,55.5,4,4,3,4,5,1,15,21,10,4,1
10136,14231,3,24,13,55,18,10,1695,8.395870206489676,4,3,0,0,8,2,6,3,10,4,1
10137,10844,5,18,18,55,18,15,1400,7.7457142857142856,4,3,0,0,5,2,6,3,10,4,1
10138,5628,3,3,5,45,13,20,455,12.36923076923077,2,2,1,0,8,3,15,6,10,4,1
10139,10844,6,9,18,55,16,20,1285,8.438910505836576,4,3,0,0,5,2,6,3,10,4,1
10140,8937,6,15,8,30,19,15,645,13.855813953488372,6,2,1,0,8,3,6,6,10,4,1
10141,5618,3,6,14,20,16,55,155,36.24516129032258,3,3,0,4,8,2,5,21,10,4,1
10142,6674,4,9,7,0,19,15,735,9.080272108843538,1,2,1,0,8,3,6,6,10,4,1
10143,3898,4,24,11,40,14,30,170,22.929411764705883,2,0,2,4,8,0,10,21,10,4,1
10144,10844,5,24,18,55,20,45,1550,6.9961290322580645,4,3,0,0,5,2,6,3,10,4,1
10145,13381,6,3,20,15,19,15,1380,9.696376811594202,1,2,1,1,8,3,7,4,5,4,1
10146,11972,5,21,17,15,19,15,1560,7.674358974358975,1,2,1,1,8,3,15,4,5,4,1
10147,17024,3,3,17,30,4,25,655,25.99083969465649,4,2,1,0,8,3,6,6,10,4,1
10148,7398,4,9,21,50,3,35,345,21.443478260869565,3,2,1,0,8,3,27,6,10,4,1
10149,17461,3,1,10,30,17,45,435,40.14022988505747,1,0,5,1,4,0,37,26,6,4,1
10150,13731,5,24,20,0,8,15,735,18.681632653061225,4,3,0,0,8,2,6,3,10,4,1
10151,13555,3,18,16,55,8,15,920,14.733695652173912,4,0,5,0,8,0,6,7,10,4,1
10152,4804,4,27,17,15,19,50,155,30.993548387096773,3,3,0,4,8,2,5,21,10,4,1
10153,16289,5,21,7,5,19,0,715,22.78181818181818,4,2,1,0,8,3,6,6,10,4,1
10154,7520,5,18,5,5,12,10,425,17.694117647058825,3,2,1,0,8,3,15,6,10,4,1
10155,7503,5,18,10,35,1,30,895,8.383240223463687,3,2,1,0,8,3,6,6,10,4,1
10156,8601,3,27,8,25,19,15,650,13.232307692307693,6,2,1,0,8,3,6,6,10,4,1
10157,7064,4,1,8,25,12,0,1655,4.268277945619335,4,3,0,0,5,2,6,3,10,4,1
10158,5192,5,6,7,35,19,25,710,7.312676056338028,0,3,0,0,8,2,10,3,10,4,1
10159,9158,6,9,15,55,21,25,330,27.75151515151515,8,3,0,0,8,2,18,3,10,4,1
10160,24318,3,6,17,0,1,35,515,47.21941747572816,6,2,1,0,8,3,6,6,10,4,1
10161,7038,5,21,7,10,18,10,660,10.663636363636364,6,2,1,0,8,3,15,6,10,4,1
10162,7303,3,24,22,20,1,10,170,42.95882352941177,3,0,5,4,8,0,10,21,10,4,1
10163,8021,3,15,5,25,10,10,285,28.143859649122806,3,0,5,0,8,0,27,7,10,4,1
10164,14323,5,15,10,0,19,15,555,25.807207207207206,6,2,1,0,8,3,6,6,10,4,1
10165,10203,6,6,7,0,20,25,805,12.674534161490683,1,3,0,0,8,2,10,3,10,4,1
10166,7408,6,15,19,0,1,30,390,18.994871794871795,6,2,1,0,8,3,6,6,10,4,1
10167,2227,3,27,21,20,22,45,85,26.2,3,4,3,4,8,1,15,21,10,4,1
10168,16108,6,15,11,30,19,15,465,34.64086021505376,6,2,1,0,8,3,6,6,10,4,1
10169,10262,6,15,18,15,12,35,1100,9.329090909090908,4,2,1,0,5,3,6,6,10,4,1
10170,14714,6,9,9,0,19,0,600,24.523333333333333,4,2,1,0,8,3,6,6,10,4,1
10171,10262,6,3,22,50,19,0,1210,8.48099173553719,4,2,1,0,5,3,6,6,10,4,1
10172,7640,5,18,14,20,22,30,490,15.591836734693878,3,2,1,0,8,3,15,6,10,4,1
10173,8610,6,12,7,10,18,50,700,12.3,10,3,0,0,8,2,10,3,10,4,1
10174,12767,3,21,8,0,18,50,650,19.641538461538463,4,2,1,0,8,3,6,6,10,4,1
10175,6093,6,12,8,50,21,0,730,8.346575342465753,3,2,1,0,8,3,6,6,10,4,1
10176,6442,4,27,6,50,16,10,560,11.503571428571428,3,2,1,0,8,3,15,6,10,4,1
10177,4030,5,9,6,0,8,45,165,24.424242424242426,4,0,2,4,5,0,10,21,10,4,1
10178,7408,6,6,13,0,21,0,480,15.433333333333334,6,2,1,0,8,3,6,6,10,4,1
10179,10696,6,3,7,5,16,10,545,19.625688073394496,6,2,1,0,8,3,15,6,10,4,1
10180,6982,3,12,9,0,11,30,150,46.54666666666667,8,3,0,4,8,2,5,21,10,4,1
10181,2754,6,9,19,5,20,35,90,30.6,3,4,3,4,8,1,15,21,10,4,1
10182,23677,3,1,6,45,12,15,330,71.74848484848485,1,0,5,0,8,0,6,7,10,4,1
10183,13227,5,1,9,50,8,55,1385,9.550180505415163,1,3,0,1,8,2,11,7,3,4,1
10184,2754,3,27,12,0,13,25,85,32.4,3,4,3,4,8,1,15,21,10,4,1
10185,6758,5,18,4,55,21,0,965,7.003108808290156,3,2,1,0,8,3,6,6,10,4,1
10186,6934,5,18,14,10,17,10,180,38.522222222222226,1,2,1,4,8,3,8,21,10,4,1
10187,18799,3,3,5,25,18,50,805,23.3527950310559,4,2,1,1,8,3,16,4,5,4,1
10188,5678,5,6,19,35,21,5,90,63.08888888888889,4,4,3,4,8,1,15,21,10,4,1
10189,27992,3,1,7,0,20,20,800,34.99,4,0,5,0,8,0,6,7,10,4,1
10190,4544,4,1,19,50,22,50,180,25.244444444444444,4,0,2,4,5,0,10,21,10,4,1
10191,7757,5,6,18,55,16,20,1285,6.036575875486381,4,3,0,0,5,2,6,3,10,4,1
10192,6373,5,27,17,5,22,15,310,20.558064516129033,3,2,1,0,8,3,5,6,10,4,1
10193,13376,6,15,14,35,12,35,1320,10.133333333333333,4,2,1,1,8,3,29,4,5,4,1
10194,5644,6,3,14,25,16,55,150,37.626666666666665,3,3,0,4,8,2,5,21,10,4,1
10195,13067,5,6,20,25,21,5,1480,8.829054054054055,4,3,0,0,8,2,10,3,10,4,1
10196,6513,5,15,7,10,16,10,540,12.061111111111112,6,2,1,0,8,3,15,6,10,4,1
10197,4392,5,9,12,0,13,30,90,48.8,3,4,3,4,8,1,15,21,10,4,1
10198,4778,3,6,5,30,8,20,170,28.105882352941176,3,3,0,4,8,2,5,21,10,4,1
10199,10844,5,18,20,0,20,45,1485,7.302356902356903,4,3,0,0,5,2,6,3,10,4,1
10200,12723,5,24,5,50,12,30,1840,6.914673913043479,1,3,0,1,8,2,20,7,3,4,1
10201,11134,3,24,21,10,9,15,725,15.357241379310345,4,3,0,0,5,2,6,3,10,4,1
10202,7229,5,9,18,55,22,0,185,39.075675675675676,4,0,2,4,8,0,10,21,10,4,1
10203,10262,6,6,11,30,4,25,1015,10.110344827586207,4,2,1,0,5,3,6,6,10,4,1
10204,4778,3,24,5,30,8,20,170,28.105882352941176,3,3,0,4,8,2,5,21,10,4,1
10205,8033,3,15,23,30,2,20,170,47.252941176470586,3,0,5,4,8,0,10,21,10,4,1
10206,8425,5,27,5,15,6,50,1535,5.488599348534202,1,2,1,0,8,3,35,6,10,4,1
10207,10919,6,3,14,35,12,35,1320,8.271969696969697,4,2,1,1,5,3,29,4,5,4,1
10208,15411,3,6,8,55,18,50,595,25.900840336134454,6,2,1,0,8,3,6,6,10,4,1
10209,10975,6,12,13,5,9,25,1220,8.995901639344263,1,2,1,1,8,3,15,19,5,4,1
10210,6535,3,24,16,45,21,5,1700,3.8441176470588236,1,3,0,0,8,2,11,3,10,4,1
10211,8355,5,9,10,20,17,35,435,19.20689655172414,4,3,0,0,8,2,11,3,10,4,1
10212,3543,6,18,17,45,20,5,140,25.307142857142857,8,1,4,4,7,4,7,21,10,4,1
10213,12102,3,24,20,20,18,45,1345,8.997769516728624,10,3,0,0,8,2,10,3,10,4,1
10214,9314,5,1,17,0,9,45,1005,9.267661691542289,4,3,0,0,5,2,10,3,10,4,1
10215,7503,5,18,18,35,1,30,415,18.079518072289158,3,2,1,0,8,3,6,6,10,4,1
10216,9748,3,3,6,10,11,20,310,31.44516129032258,8,2,1,0,8,3,28,6,10,4,1
10217,4804,6,27,17,15,19,50,155,30.993548387096773,3,3,0,4,8,2,5,21,10,4,1
10218,8586,5,9,6,30,16,20,590,14.552542372881357,4,3,0,0,5,2,6,3,10,4,1
10219,13882,6,24,9,25,12,35,1630,8.516564417177914,4,2,1,1,8,3,27,4,5,4,1
10220,7229,5,21,15,50,18,45,175,41.308571428571426,4,0,2,4,8,0,10,21,10,4,1
10221,2575,3,24,6,20,7,40,80,32.1875,1,4,3,4,8,1,15,21,10,4,1
10222,3943,5,21,21,15,0,15,180,21.905555555555555,3,0,2,4,8,0,10,21,10,4,1
10223,4760,4,24,8,45,13,15,270,17.62962962962963,8,2,1,0,7,3,32,6,10,4,1
10224,8824,3,24,6,30,22,35,965,9.144041450777202,4,3,0,0,5,2,6,3,10,4,1
10225,6902,3,21,9,0,19,15,615,11.222764227642276,1,2,1,0,8,3,6,6,10,4,1
10226,6151,3,21,16,45,7,10,865,7.1109826589595375,0,2,1,0,8,3,5,6,10,4,1
10227,12324,5,21,16,50,5,35,765,16.109803921568627,1,3,0,1,8,2,6,9,3,4,1
10228,11087,3,9,5,45,10,25,280,39.59642857142857,4,0,5,0,5,0,6,7,10,4,1
10229,5964,3,3,19,35,22,5,150,39.76,0,3,0,4,8,2,5,21,10,4,1
10230,14151,5,1,20,25,22,5,1540,9.18896103896104,4,3,0,0,8,2,10,3,10,4,1
10231,11467,5,15,9,35,14,25,1730,6.628323699421966,4,3,0,0,8,2,10,3,10,4,1
10232,3873,5,21,22,20,0,40,140,27.664285714285715,8,3,0,4,8,2,5,21,10,4,1
10233,13542,3,21,15,0,1,35,635,21.325984251968503,6,2,1,0,8,3,6,6,10,4,1
10234,10844,5,21,20,0,8,15,735,14.75374149659864,4,3,0,0,5,2,6,3,10,4,1
10235,6144,3,3,1,30,4,15,165,37.236363636363635,3,0,5,4,8,0,10,21,10,4,1
10236,10262,6,27,14,0,19,0,300,34.20666666666666,4,2,1,0,5,3,6,6,10,4,1
10237,3383,4,6,11,10,13,55,165,20.503030303030304,0,0,2,4,8,0,10,21,10,4,1
10238,10413,6,9,17,30,20,25,1615,6.447678018575852,1,3,0,0,8,2,10,3,10,4,1
10239,13994,6,9,9,35,19,10,575,24.337391304347825,4,3,0,0,5,2,10,3,10,4,1
10240,13143,5,21,5,50,23,15,1045,12.577033492822967,1,3,0,1,8,2,20,7,3,4,1
10241,13069,3,21,8,25,18,50,625,20.9104,6,2,1,0,8,3,6,6,10,4,1
10242,15129,5,27,19,10,12,35,1045,14.477511961722488,4,2,1,1,8,3,0,4,5,4,1
10243,3898,6,9,20,55,23,40,165,23.624242424242425,2,0,2,4,8,0,10,21,10,4,1
10244,13941,5,9,8,25,16,20,475,29.349473684210526,4,3,0,0,8,2,6,3,10,4,1
10245,6383,3,21,10,30,11,20,1490,4.2838926174496645,1,0,5,0,8,0,37,7,10,4,1
10246,10406,6,1,7,5,21,0,835,12.462275449101796,6,2,1,0,5,3,6,6,10,4,1
10247,5883,6,6,15,0,1,30,630,9.338095238095239,3,2,1,0,8,3,6,6,10,4,1
10248,6838,3,27,10,45,21,0,615,11.11869918699187,3,2,1,0,8,3,6,6,10,4,1
10249,14781,5,21,6,30,19,50,800,18.47625,4,3,0,0,8,2,6,3,10,4,1
10250,10577,6,9,19,45,4,25,520,20.340384615384615,4,2,1,0,5,3,6,6,10,4,1
10251,9646,5,15,13,5,22,30,565,17.072566371681415,6,2,1,0,8,3,15,6,10,4,1
10252,6216,6,6,6,0,9,10,190,32.71578947368421,10,2,1,4,8,3,8,21,10,4,1
10253,9564,5,12,11,0,14,15,195,49.04615384615385,4,2,1,4,8,3,8,21,10,4,1
10254,14781,5,1,21,10,4,40,450,32.846666666666664,4,3,0,0,8,2,6,3,10,4,1
10255,7229,5,6,7,10,10,10,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
10256,4148,3,9,22,10,0,55,165,25.13939393939394,3,3,0,4,8,2,5,21,10,4,1
10257,7268,6,27,11,40,19,15,455,15.973626373626374,6,2,1,0,5,3,6,6,10,4,1
10258,6245,6,1,14,15,16,45,150,41.63333333333333,1,3,0,4,8,2,5,21,10,4,1
10259,13376,6,1,6,45,4,25,1300,10.28923076923077,4,2,1,1,8,3,29,4,5,4,1
10260,4483,4,18,23,55,2,45,170,26.370588235294118,0,0,2,4,8,0,10,21,10,4,1
10261,11627,6,3,2,15,4,25,1570,7.405732484076433,4,2,1,0,5,3,6,6,10,4,1
10262,13310,3,24,17,0,9,10,970,13.721649484536082,10,3,0,0,8,2,10,3,10,4,1
10263,7754,6,21,18,55,22,0,185,41.913513513513514,4,0,2,4,5,0,10,21,10,4,1
10264,2754,4,1,19,5,20,35,90,30.6,3,4,3,4,8,1,15,21,10,4,1
10265,10231,6,12,22,0,19,15,1275,8.024313725490195,1,2,1,1,8,3,12,4,5,4,1
10266,10368,6,3,9,40,12,35,1615,6.419814241486068,4,2,1,1,5,3,23,4,5,4,1
10267,11447,6,6,7,5,9,25,1580,7.2449367088607595,1,2,1,1,8,3,15,19,5,4,1
10268,18799,3,3,5,25,4,25,1380,13.622463768115942,4,2,1,1,8,3,16,4,5,4,1
10269,4462,3,9,15,10,17,45,155,28.787096774193547,3,3,0,4,8,2,5,21,10,4,1
10270,13067,5,12,20,25,19,10,1365,9.572893772893773,4,3,0,0,8,2,10,3,10,4,1
10271,12681,4,1,18,55,19,50,1495,8.482274247491638,4,3,0,0,8,2,6,3,10,4,1
10272,3687,6,3,7,5,9,20,135,27.31111111111111,10,1,4,4,8,4,7,21,10,4,1
10273,6628,3,27,17,30,1,35,485,13.665979381443298,3,2,1,0,8,3,6,6,10,4,1
10274,13832,3,9,21,40,7,40,600,23.053333333333335,1,2,1,0,8,3,6,6,10,4,1
10275,6860,3,3,8,30,11,30,180,38.111111111111114,3,0,5,4,8,0,10,21,10,4,1
10276,10676,5,12,12,0,11,10,1390,7.680575539568346,1,3,0,1,8,2,2,4,3,4,1
10277,14714,6,3,22,50,4,25,335,43.92238805970149,4,2,1,0,8,3,6,6,10,4,1
10278,10262,6,12,19,45,19,0,1395,7.356272401433691,4,2,1,0,5,3,6,6,10,4,1
10279,2754,5,21,19,5,20,35,90,30.6,3,4,3,4,8,1,15,21,10,4,1
10280,6785,3,24,7,35,22,55,920,7.375,0,3,0,0,8,2,10,3,10,4,1
10281,14067,5,21,16,0,1,30,570,24.678947368421053,6,2,1,0,8,3,6,6,10,4,1
10282,15318,5,21,20,0,4,25,505,30.332673267326733,4,2,1,1,5,3,1,4,5,4,1
10283,14053,3,9,18,15,4,25,610,23.037704918032787,4,2,1,0,5,3,6,6,10,4,1
10284,8040,6,27,7,5,8,30,85,94.58823529411765,4,4,3,4,8,1,15,21,10,4,1
10285,12723,6,6,5,50,8,55,1625,7.829538461538461,1,3,0,1,8,2,20,7,3,4,1
10286,10262,6,27,14,0,12,35,1355,7.573431734317343,4,2,1,0,5,3,6,6,10,4,1
10287,6151,3,27,16,45,7,10,865,7.1109826589595375,0,2,1,0,8,3,5,6,10,4,1
10288,5409,6,3,17,55,22,50,295,18.335593220338982,8,2,1,0,8,3,5,6,10,4,1
10289,9345,5,21,20,20,20,20,1440,6.489583333333333,10,3,0,0,8,2,10,3,10,4,1
10290,12646,6,15,12,55,19,15,1820,6.9483516483516485,1,2,1,1,8,3,24,4,5,4,1
10291,11150,6,27,13,25,12,35,1390,8.02158273381295,4,2,1,1,5,3,0,4,5,4,1
10292,4784,3,6,16,55,18,25,90,53.15555555555556,3,4,3,4,8,1,15,21,10,4,1
10293,12242,3,27,21,50,4,25,395,30.99240506329114,4,2,1,0,8,3,6,6,10,4,1
10294,11323,6,9,22,40,10,40,720,15.72638888888889,0,3,0,0,8,2,10,3,10,4,1
10295,4409,4,18,19,55,22,25,150,29.393333333333334,0,3,0,4,8,2,5,21,10,4,1
10296,16736,3,6,8,55,21,20,745,22.464429530201343,4,0,5,0,8,0,6,7,10,4,1
10297,3100,5,27,19,30,20,45,75,41.333333333333336,1,4,3,4,8,1,15,21,10,4,1
10298,13029,5,18,5,30,19,0,810,16.085185185185185,4,2,1,1,5,3,23,4,5,4,1
10299,4804,6,12,14,25,16,55,150,32.026666666666664,3,3,0,4,8,2,5,21,10,4,1
10300,9555,5,24,7,10,20,20,790,12.094936708860759,10,3,0,0,8,2,10,3,10,4,1
10301,10262,6,27,15,0,12,35,1295,7.924324324324324,4,2,1,0,5,3,6,6,10,4,1
10302,5964,3,24,19,35,22,5,150,39.76,0,3,0,4,8,2,5,21,10,4,1
10303,6386,6,12,2,0,7,45,345,18.51014492753623,3,2,1,0,8,3,5,6,10,4,1
10304,6377,4,9,8,0,19,15,675,9.447407407407407,1,2,1,0,8,3,6,6,10,4,1
10305,3807,3,18,8,20,10,35,135,28.2,8,1,4,4,7,4,7,21,10,4,1
10306,13377,6,3,16,0,1,30,570,23.46842105263158,6,2,1,0,8,3,6,6,10,4,1
10307,3841,4,12,9,0,11,25,145,26.489655172413794,8,3,0,4,7,2,5,21,10,4,1
10308,6528,6,6,14,35,14,35,1440,4.533333333333333,1,3,0,0,8,2,28,3,10,4,1
10309,3100,5,24,6,20,7,40,80,38.75,1,4,3,4,8,1,15,21,10,4,1
10310,3687,6,24,7,45,10,0,135,27.31111111111111,10,1,4,4,8,4,7,21,10,4,1
10311,14815,3,6,8,0,5,5,1265,11.711462450592885,4,0,5,0,8,0,6,7,10,4,1
10312,3943,6,12,4,0,6,50,170,23.194117647058825,3,0,2,4,8,0,10,21,10,4,1
10313,14714,6,12,20,55,4,25,450,32.69777777777778,4,2,1,0,8,3,6,6,10,4,1
10314,4859,4,24,15,5,20,20,315,15.425396825396826,8,3,0,0,8,2,28,3,10,4,1
10315,10844,5,18,14,5,22,35,510,21.262745098039215,4,3,0,0,5,2,6,3,10,4,1
10316,4410,3,18,12,10,17,5,295,14.94915254237288,3,0,5,0,8,0,15,7,10,4,1
10317,2754,5,21,2,35,4,5,90,30.6,3,4,3,4,8,1,15,21,10,4,1
10318,7229,4,6,19,50,22,50,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
10319,5694,3,9,23,30,2,20,170,33.49411764705882,3,0,5,4,8,0,10,21,10,4,1
10320,9424,5,9,17,0,1,30,510,18.478431372549018,6,2,1,0,8,3,6,6,10,4,1
10321,10262,6,15,19,45,19,0,1395,7.356272401433691,4,2,1,0,5,3,6,6,10,4,1
10322,12199,6,9,17,15,7,40,865,14.102890173410405,1,2,1,1,8,3,15,4,5,4,1
10323,4668,5,6,11,30,14,20,170,27.458823529411763,10,0,2,4,8,0,10,21,10,4,1
10324,7832,3,21,5,45,0,45,1140,6.870175438596491,4,0,5,0,5,0,6,7,10,4,1
10325,4945,3,21,9,35,12,30,175,28.257142857142856,8,0,5,4,8,0,10,21,10,4,1
10326,11791,3,3,5,50,22,10,2420,4.872314049586777,1,0,5,1,8,0,7,8,6,4,1
10327,3841,4,12,6,55,9,30,155,24.780645161290323,8,3,0,4,7,2,5,21,10,4,1
10328,4239,4,3,20,55,23,40,165,25.69090909090909,2,0,2,4,8,0,10,21,10,4,1
10329,14815,3,6,14,5,0,45,640,23.1484375,4,0,5,0,8,0,6,7,10,4,1
10330,13014,6,9,9,40,19,0,560,23.239285714285714,4,2,1,1,8,3,23,4,5,4,1
10331,11789,6,9,10,20,19,0,520,22.671153846153846,6,2,1,0,8,3,6,6,10,4,1
10332,10031,3,24,19,45,4,45,540,18.575925925925926,4,3,0,0,5,2,6,3,10,4,1
10333,13616,5,15,9,25,17,20,1915,7.110182767624021,1,3,0,1,8,2,6,10,3,4,1
10334,6838,3,21,19,0,1,35,395,17.31139240506329,6,2,1,0,8,3,6,6,10,4,1
10335,7229,5,24,17,45,20,45,180,40.16111111111111,4,0,2,4,8,0,10,21,10,4,1
10336,4990,4,12,6,5,8,50,165,30.242424242424242,3,0,2,4,8,0,10,21,10,4,1
10337,5752,5,27,7,0,12,55,355,16.20281690140845,2,2,1,0,8,3,6,6,10,4,1
10338,18191,5,9,15,5,1,30,625,29.1056,6,2,1,1,8,3,16,4,5,4,1
10339,10539,6,12,20,25,9,45,800,13.17375,4,3,0,0,5,2,10,3,10,4,1
10340,8327,3,9,16,45,7,10,865,9.626589595375723,0,2,1,0,8,3,5,6,10,4,1
10341,10844,5,24,14,5,22,35,510,21.262745098039215,4,3,0,0,5,2,6,3,10,4,1
10342,3873,6,12,22,20,0,40,140,27.664285714285715,8,3,0,4,8,2,5,21,10,4,1
10343,13555,3,18,21,25,10,25,780,17.378205128205128,4,0,5,0,8,0,6,7,10,4,1
10344,10844,5,24,20,0,18,15,1335,8.122846441947566,4,3,0,0,5,2,6,3,10,4,1
10345,5403,4,1,21,0,23,50,170,31.78235294117647,10,0,2,4,8,0,10,21,10,4,1
10346,4145,5,21,20,45,23,20,155,26.741935483870968,1,3,0,4,8,2,5,21,10,4,1
10347,10577,6,9,19,15,19,0,1425,7.422456140350877,4,2,1,0,5,3,6,6,10,4,1
10348,9925,5,9,9,45,9,25,1420,6.98943661971831,1,2,1,1,8,3,15,19,5,4,1
10349,2754,6,15,19,5,20,35,90,30.6,3,4,3,4,8,1,15,21,10,4,1
10350,7662,5,9,16,45,21,5,1700,4.507058823529412,1,3,0,0,8,2,11,3,10,4,1
